"","club","division","saison","HF","match_joue","total_point","journee","points"
"1125","JDA DIJON HANDBALL","D1","2122","F",26,47,"J15",27
"1126","JDA DIJON HANDBALL","D1","2122","F",26,47,"J16",30
"1127","JDA DIJON HANDBALL","D1","2122","F",26,47,"J17",31
"1128","JDA DIJON HANDBALL","D1","2122","F",26,47,"J18",32
"1129","JDA DIJON HANDBALL","D1","2122","F",26,47,"J19",33
"1130","JDA DIJON HANDBALL","D1","2122","F",26,47,"J20",34
"1131","JDA DIJON HANDBALL","D1","2122","F",26,47,"J21",37
"1132","JDA DIJON HANDBALL","D1","2122","F",26,47,"J22",38
"1133","JDA DIJON HANDBALL","D1","2122","F",26,47,"J23",39
"1134","JDA DIJON HANDBALL","D1","2122","F",26,47,"J24",42
"1135","JDA DIJON HANDBALL","D1","2122","F",26,47,"J25",43
"1136","JDA DIJON HANDBALL","D1","2122","F",26,47,"J26",44
"1137","JDA DIJON HANDBALL","D1","2122","F",26,47,"J27",47
"1138","JDA DIJON HANDBALL","D1","2122","F",26,47,"J28",47
"1139","JDA DIJON HANDBALL","D1","2122","F",26,47,"J29",47
"1140","JDA DIJON HANDBALL","D1","2122","F",26,47,"J30",47
"1141","LES NEPTUNES DE NANTES","D1","2122","F",26,58,"J1",0
"1142","LES NEPTUNES DE NANTES","D1","2122","F",26,58,"J2",3
"1143","LES NEPTUNES DE NANTES","D1","2122","F",26,58,"J3",6
"1144","LES NEPTUNES DE NANTES","D1","2122","F",26,58,"J4",7
"1145","LES NEPTUNES DE NANTES","D1","2122","F",26,58,"J5",8
"1146","LES NEPTUNES DE NANTES","D1","2122","F",26,58,"J6",11
"1147","LES NEPTUNES DE NANTES","D1","2122","F",26,58,"J7",12
"1148","LES NEPTUNES DE NANTES","D1","2122","F",26,58,"J8",13
"1149","LES NEPTUNES DE NANTES","D1","2122","F",26,58,"J9",16
"1150","LES NEPTUNES DE NANTES","D1","2122","F",26,58,"J10",19
"1151","LES NEPTUNES DE NANTES","D1","2122","F",26,58,"J11",22
"1152","LES NEPTUNES DE NANTES","D1","2122","F",26,58,"J12",25
"1153","LES NEPTUNES DE NANTES","D1","2122","F",26,58,"J13",26
"1154","LES NEPTUNES DE NANTES","D1","2122","F",26,58,"J14",27
"1155","LES NEPTUNES DE NANTES","D1","2122","F",26,58,"J15",30
"1156","LES NEPTUNES DE NANTES","D1","2122","F",26,58,"J16",33
"1157","LES NEPTUNES DE NANTES","D1","2122","F",26,58,"J17",36
"1158","LES NEPTUNES DE NANTES","D1","2122","F",26,58,"J18",39
"1159","LES NEPTUNES DE NANTES","D1","2122","F",26,58,"J19",40
"1160","LES NEPTUNES DE NANTES","D1","2122","F",26,58,"J20",43
"1161","LES NEPTUNES DE NANTES","D1","2122","F",26,58,"J21",44
"1162","LES NEPTUNES DE NANTES","D1","2122","F",26,58,"J22",47
"1163","LES NEPTUNES DE NANTES","D1","2122","F",26,58,"J23",48
"1164","LES NEPTUNES DE NANTES","D1","2122","F",26,58,"J24",51
"1165","LES NEPTUNES DE NANTES","D1","2122","F",26,58,"J25",54
"1166","LES NEPTUNES DE NANTES","D1","2122","F",26,58,"J26",55
"1167","LES NEPTUNES DE NANTES","D1","2122","F",26,58,"J27",58
"1168","LES NEPTUNES DE NANTES","D1","2122","F",26,58,"J28",58
"1169","LES NEPTUNES DE NANTES","D1","2122","F",26,58,"J29",58
"1170","LES NEPTUNES DE NANTES","D1","2122","F",26,58,"J30",58
"1171","MERIGNAC HANDBALL","D1","2122","F",26,42,"J1",0
"1172","MERIGNAC HANDBALL","D1","2122","F",26,42,"J2",2
"1173","MERIGNAC HANDBALL","D1","2122","F",26,42,"J3",3
"1174","MERIGNAC HANDBALL","D1","2122","F",26,42,"J4",5
"1175","MERIGNAC HANDBALL","D1","2122","F",26,42,"J5",8
"1176","MERIGNAC HANDBALL","D1","2122","F",26,42,"J6",9
"1177","MERIGNAC HANDBALL","D1","2122","F",26,42,"J7",11
"1178","MERIGNAC HANDBALL","D1","2122","F",26,42,"J8",14
"1179","MERIGNAC HANDBALL","D1","2122","F",26,42,"J9",15
"1180","MERIGNAC HANDBALL","D1","2122","F",26,42,"J10",16
"1181","MERIGNAC HANDBALL","D1","2122","F",26,42,"J11",19
"1182","MERIGNAC HANDBALL","D1","2122","F",26,42,"J12",22
"1183","MERIGNAC HANDBALL","D1","2122","F",26,42,"J13",23
"1184","MERIGNAC HANDBALL","D1","2122","F",26,42,"J14",24
"1185","MERIGNAC HANDBALL","D1","2122","F",26,42,"J15",25
"1186","MERIGNAC HANDBALL","D1","2122","F",26,42,"J16",26
"1187","MERIGNAC HANDBALL","D1","2122","F",26,42,"J17",27
"1188","MERIGNAC HANDBALL","D1","2122","F",26,42,"J18",28
"1189","MERIGNAC HANDBALL","D1","2122","F",26,42,"J19",29
"1190","MERIGNAC HANDBALL","D1","2122","F",26,42,"J20",30
"1191","MERIGNAC HANDBALL","D1","2122","F",26,42,"J21",33
"1192","MERIGNAC HANDBALL","D1","2122","F",26,42,"J22",34
"1193","MERIGNAC HANDBALL","D1","2122","F",26,42,"J23",37
"1194","MERIGNAC HANDBALL","D1","2122","F",26,42,"J24",38
"1195","MERIGNAC HANDBALL","D1","2122","F",26,42,"J25",40
"1196","MERIGNAC HANDBALL","D1","2122","F",26,42,"J26",41
"1197","MERIGNAC HANDBALL","D1","2122","F",26,42,"J27",42
"1198","MERIGNAC HANDBALL","D1","2122","F",26,42,"J28",42
"1199","MERIGNAC HANDBALL","D1","2122","F",26,42,"J29",42
"1200","MERIGNAC HANDBALL","D1","2122","F",26,42,"J30",42
"1201","METZ HANDBALL","D1","2122","F",26,78,"J1",0
"1202","METZ HANDBALL","D1","2122","F",26,78,"J2",3
"1203","METZ HANDBALL","D1","2122","F",26,78,"J3",6
"1204","METZ HANDBALL","D1","2122","F",26,78,"J4",9
"1205","METZ HANDBALL","D1","2122","F",26,78,"J5",12
"1206","METZ HANDBALL","D1","2122","F",26,78,"J6",15
"1207","METZ HANDBALL","D1","2122","F",26,78,"J7",18
"1208","METZ HANDBALL","D1","2122","F",26,78,"J8",21
"1209","METZ HANDBALL","D1","2122","F",26,78,"J9",24
"1210","METZ HANDBALL","D1","2122","F",26,78,"J10",27
"1211","METZ HANDBALL","D1","2122","F",26,78,"J11",30
"1212","METZ HANDBALL","D1","2122","F",26,78,"J12",33
"1213","METZ HANDBALL","D1","2122","F",26,78,"J13",36
"1214","METZ HANDBALL","D1","2122","F",26,78,"J14",39
"1215","METZ HANDBALL","D1","2122","F",26,78,"J15",42
"1216","METZ HANDBALL","D1","2122","F",26,78,"J16",45
"1217","METZ HANDBALL","D1","2122","F",26,78,"J17",48
"1218","METZ HANDBALL","D1","2122","F",26,78,"J18",51
"1219","METZ HANDBALL","D1","2122","F",26,78,"J19",54
"1220","METZ HANDBALL","D1","2122","F",26,78,"J20",57
"1221","METZ HANDBALL","D1","2122","F",26,78,"J21",60
"1222","METZ HANDBALL","D1","2122","F",26,78,"J22",63
"1223","METZ HANDBALL","D1","2122","F",26,78,"J23",66
"1224","METZ HANDBALL","D1","2122","F",26,78,"J24",69
"1225","METZ HANDBALL","D1","2122","F",26,78,"J25",72
"1226","METZ HANDBALL","D1","2122","F",26,78,"J26",75
"1227","METZ HANDBALL","D1","2122","F",26,78,"J27",78
"1228","METZ HANDBALL","D1","2122","F",26,78,"J28",78
"1229","METZ HANDBALL","D1","2122","F",26,78,"J29",78
"1230","METZ HANDBALL","D1","2122","F",26,78,"J30",78
"1231","OGC NICE COTE D'AZUR HANDBALL","D1","2122","F",26,51,"J1",0
"1232","OGC NICE COTE D'AZUR HANDBALL","D1","2122","F",26,51,"J2",1
"1233","OGC NICE COTE D'AZUR HANDBALL","D1","2122","F",26,51,"J3",2
"1234","OGC NICE COTE D'AZUR HANDBALL","D1","2122","F",26,51,"J4",4
"1235","OGC NICE COTE D'AZUR HANDBALL","D1","2122","F",26,51,"J5",5
"1236","OGC NICE COTE D'AZUR HANDBALL","D1","2122","F",26,51,"J6",6
"1237","OGC NICE COTE D'AZUR HANDBALL","D1","2122","F",26,51,"J7",7
"1238","OGC NICE COTE D'AZUR HANDBALL","D1","2122","F",26,51,"J8",10
"1239","OGC NICE COTE D'AZUR HANDBALL","D1","2122","F",26,51,"J9",13
"1240","OGC NICE COTE D'AZUR HANDBALL","D1","2122","F",26,51,"J10",15
"1241","OGC NICE COTE D'AZUR HANDBALL","D1","2122","F",26,51,"J11",18
"1242","OGC NICE COTE D'AZUR HANDBALL","D1","2122","F",26,51,"J12",21
"1243","OGC NICE COTE D'AZUR HANDBALL","D1","2122","F",26,51,"J13",22
"1244","OGC NICE COTE D'AZUR HANDBALL","D1","2122","F",26,51,"J14",25
"1245","OGC NICE COTE D'AZUR HANDBALL","D1","2122","F",26,51,"J15",26
"1246","OGC NICE COTE D'AZUR HANDBALL","D1","2122","F",26,51,"J16",27
"1247","OGC NICE COTE D'AZUR HANDBALL","D1","2122","F",26,51,"J17",30
"1248","OGC NICE COTE D'AZUR HANDBALL","D1","2122","F",26,51,"J18",31
"1249","OGC NICE COTE D'AZUR HANDBALL","D1","2122","F",26,51,"J19",34
"1250","OGC NICE COTE D'AZUR HANDBALL","D1","2122","F",26,51,"J20",37
"1251","OGC NICE COTE D'AZUR HANDBALL","D1","2122","F",26,51,"J21",40
"1252","OGC NICE COTE D'AZUR HANDBALL","D1","2122","F",26,51,"J22",43
"1253","OGC NICE COTE D'AZUR HANDBALL","D1","2122","F",26,51,"J23",44
"1254","OGC NICE COTE D'AZUR HANDBALL","D1","2122","F",26,51,"J24",45
"1255","OGC NICE COTE D'AZUR HANDBALL","D1","2122","F",26,51,"J25",46
"1256","OGC NICE COTE D'AZUR HANDBALL","D1","2122","F",26,51,"J26",49
"1257","OGC NICE COTE D'AZUR HANDBALL","D1","2122","F",26,51,"J27",51
"1258","OGC NICE COTE D'AZUR HANDBALL","D1","2122","F",26,51,"J28",51
"1259","OGC NICE COTE D'AZUR HANDBALL","D1","2122","F",26,51,"J29",51
"1260","OGC NICE COTE D'AZUR HANDBALL","D1","2122","F",26,51,"J30",51
"1261","PARIS","D1","2122","F",26,63,"J1",0
"1262","PARIS","D1","2122","F",26,63,"J2",3
"1263","PARIS","D1","2122","F",26,63,"J3",6
"1264","PARIS","D1","2122","F",26,63,"J4",9
"1265","PARIS","D1","2122","F",26,63,"J5",12
"1266","PARIS","D1","2122","F",26,63,"J6",15
"1267","PARIS","D1","2122","F",26,63,"J7",16
"1268","PARIS","D1","2122","F",26,63,"J8",17
"1269","PARIS","D1","2122","F",26,63,"J9",20
"1270","PARIS","D1","2122","F",26,63,"J10",23
"1271","PARIS","D1","2122","F",26,63,"J11",25
"1272","PARIS","D1","2122","F",26,63,"J12",26
"1273","PARIS","D1","2122","F",26,63,"J13",29
"1274","PARIS","D1","2122","F",26,63,"J14",32
"1275","PARIS","D1","2122","F",26,63,"J15",35
"1276","PARIS","D1","2122","F",26,63,"J16",38
"1277","PARIS","D1","2122","F",26,63,"J17",39
"1278","PARIS","D1","2122","F",26,63,"J18",42
"1279","PARIS","D1","2122","F",26,63,"J19",45
"1280","PARIS","D1","2122","F",26,63,"J20",46
"1281","PARIS","D1","2122","F",26,63,"J21",49
"1282","PARIS","D1","2122","F",26,63,"J22",52
"1283","PARIS","D1","2122","F",26,63,"J23",55
"1284","PARIS","D1","2122","F",26,63,"J24",58
"1285","PARIS","D1","2122","F",26,63,"J25",61
"1286","PARIS","D1","2122","F",26,63,"J26",62
"1287","PARIS","D1","2122","F",26,63,"J27",63
"1288","PARIS","D1","2122","F",26,63,"J28",63
"1289","PARIS","D1","2122","F",26,63,"J29",63
"1290","PARIS","D1","2122","F",26,63,"J30",63
"1291","TOULON METROPOLE VAR HANDBALL","D1","2122","F",26,42,"J1",0
"1292","TOULON METROPOLE VAR HANDBALL","D1","2122","F",26,42,"J2",3
"1293","TOULON METROPOLE VAR HANDBALL","D1","2122","F",26,42,"J3",4
"1294","TOULON METROPOLE VAR HANDBALL","D1","2122","F",26,42,"J4",7
"1295","TOULON METROPOLE VAR HANDBALL","D1","2122","F",26,42,"J5",8
"1296","TOULON METROPOLE VAR HANDBALL","D1","2122","F",26,42,"J6",9
"1297","TOULON METROPOLE VAR HANDBALL","D1","2122","F",26,42,"J7",10
"1298","TOULON METROPOLE VAR HANDBALL","D1","2122","F",26,42,"J8",11
"1299","TOULON METROPOLE VAR HANDBALL","D1","2122","F",26,42,"J9",12
"1300","TOULON METROPOLE VAR HANDBALL","D1","2122","F",26,42,"J10",13
"1301","TOULON METROPOLE VAR HANDBALL","D1","2122","F",26,42,"J11",14
"1302","TOULON METROPOLE VAR HANDBALL","D1","2122","F",26,42,"J12",17
"1303","TOULON METROPOLE VAR HANDBALL","D1","2122","F",26,42,"J13",18
"1304","TOULON METROPOLE VAR HANDBALL","D1","2122","F",26,42,"J14",19
"1305","TOULON METROPOLE VAR HANDBALL","D1","2122","F",26,42,"J15",22
"1306","TOULON METROPOLE VAR HANDBALL","D1","2122","F",26,42,"J16",23
"1307","TOULON METROPOLE VAR HANDBALL","D1","2122","F",26,42,"J17",26
"1308","TOULON METROPOLE VAR HANDBALL","D1","2122","F",26,42,"J18",29
"1309","TOULON METROPOLE VAR HANDBALL","D1","2122","F",26,42,"J19",30
"1310","TOULON METROPOLE VAR HANDBALL","D1","2122","F",26,42,"J20",31
"1311","TOULON METROPOLE VAR HANDBALL","D1","2122","F",26,42,"J21",32
"1312","TOULON METROPOLE VAR HANDBALL","D1","2122","F",26,42,"J22",33
"1313","TOULON METROPOLE VAR HANDBALL","D1","2122","F",26,42,"J23",34
"1314","TOULON METROPOLE VAR HANDBALL","D1","2122","F",26,42,"J24",37
"1315","TOULON METROPOLE VAR HANDBALL","D1","2122","F",26,42,"J25",40
"1316","TOULON METROPOLE VAR HANDBALL","D1","2122","F",26,42,"J26",41
"1317","TOULON METROPOLE VAR HANDBALL","D1","2122","F",26,42,"J27",42
"1318","TOULON METROPOLE VAR HANDBALL","D1","2122","F",26,42,"J28",42
"1319","TOULON METROPOLE VAR HANDBALL","D1","2122","F",26,42,"J29",42
"1320","TOULON METROPOLE VAR HANDBALL","D1","2122","F",26,42,"J30",42
"1321","ACHENHEIM TRUCHTERSHEIM","D2","2122","F",26,53,"J1",0
"1322","ACHENHEIM TRUCHTERSHEIM","D2","2122","F",26,53,"J2",3
"1323","ACHENHEIM TRUCHTERSHEIM","D2","2122","F",26,53,"J3",6
"1324","ACHENHEIM TRUCHTERSHEIM","D2","2122","F",26,53,"J4",9
"1325","ACHENHEIM TRUCHTERSHEIM","D2","2122","F",26,53,"J5",10
"1326","ACHENHEIM TRUCHTERSHEIM","D2","2122","F",26,53,"J6",13
"1327","ACHENHEIM TRUCHTERSHEIM","D2","2122","F",26,53,"J7",16
"1328","ACHENHEIM TRUCHTERSHEIM","D2","2122","F",26,53,"J8",17
"1329","ACHENHEIM TRUCHTERSHEIM","D2","2122","F",26,53,"J9",20
"1330","ACHENHEIM TRUCHTERSHEIM","D2","2122","F",26,53,"J10",21
"1331","ACHENHEIM TRUCHTERSHEIM","D2","2122","F",26,53,"J11",23
"1332","ACHENHEIM TRUCHTERSHEIM","D2","2122","F",26,53,"J12",24
"1333","ACHENHEIM TRUCHTERSHEIM","D2","2122","F",26,53,"J13",25
"1334","ACHENHEIM TRUCHTERSHEIM","D2","2122","F",26,53,"J14",28
"1335","ACHENHEIM TRUCHTERSHEIM","D2","2122","F",26,53,"J15",31
"1336","ACHENHEIM TRUCHTERSHEIM","D2","2122","F",26,53,"J16",32
"1337","ACHENHEIM TRUCHTERSHEIM","D2","2122","F",26,53,"J17",35
"1338","ACHENHEIM TRUCHTERSHEIM","D2","2122","F",26,53,"J18",36
"1339","ACHENHEIM TRUCHTERSHEIM","D2","2122","F",26,53,"J19",37
"1340","ACHENHEIM TRUCHTERSHEIM","D2","2122","F",26,53,"J20",38
"1341","ACHENHEIM TRUCHTERSHEIM","D2","2122","F",26,53,"J21",39
"1342","ACHENHEIM TRUCHTERSHEIM","D2","2122","F",26,53,"J22",42
"1343","ACHENHEIM TRUCHTERSHEIM","D2","2122","F",26,53,"J23",43
"1344","ACHENHEIM TRUCHTERSHEIM","D2","2122","F",26,53,"J24",46
"1345","ACHENHEIM TRUCHTERSHEIM","D2","2122","F",26,53,"J25",49
"1346","ACHENHEIM TRUCHTERSHEIM","D2","2122","F",26,53,"J26",50
"1347","ACHENHEIM TRUCHTERSHEIM","D2","2122","F",26,53,"J27",53
"1348","ACHENHEIM TRUCHTERSHEIM","D2","2122","F",26,53,"J28",53
"1349","ACHENHEIM TRUCHTERSHEIM","D2","2122","F",26,53,"J29",53
"1350","ACHENHEIM TRUCHTERSHEIM","D2","2122","F",26,53,"J30",53
"1351","AS CANNES-MANDELIEU HANDBALL","D2","2122","F",26,26,"J1",0
"1352","AS CANNES-MANDELIEU HANDBALL","D2","2122","F",26,26,"J2",1
"1353","AS CANNES-MANDELIEU HANDBALL","D2","2122","F",26,26,"J3",2
"1354","AS CANNES-MANDELIEU HANDBALL","D2","2122","F",26,26,"J4",3
"1355","AS CANNES-MANDELIEU HANDBALL","D2","2122","F",26,26,"J5",4
"1356","AS CANNES-MANDELIEU HANDBALL","D2","2122","F",26,26,"J6",5
"1357","AS CANNES-MANDELIEU HANDBALL","D2","2122","F",26,26,"J7",6
"1358","AS CANNES-MANDELIEU HANDBALL","D2","2122","F",26,26,"J8",7
"1359","AS CANNES-MANDELIEU HANDBALL","D2","2122","F",26,26,"J9",8
"1360","AS CANNES-MANDELIEU HANDBALL","D2","2122","F",26,26,"J10",9
"1361","AS CANNES-MANDELIEU HANDBALL","D2","2122","F",26,26,"J11",10
"1362","AS CANNES-MANDELIEU HANDBALL","D2","2122","F",26,26,"J12",11
"1363","AS CANNES-MANDELIEU HANDBALL","D2","2122","F",26,26,"J13",12
"1364","AS CANNES-MANDELIEU HANDBALL","D2","2122","F",26,26,"J14",13
"1365","AS CANNES-MANDELIEU HANDBALL","D2","2122","F",26,26,"J15",14
"1366","AS CANNES-MANDELIEU HANDBALL","D2","2122","F",26,26,"J16",15
"1367","AS CANNES-MANDELIEU HANDBALL","D2","2122","F",26,26,"J17",16
"1368","AS CANNES-MANDELIEU HANDBALL","D2","2122","F",26,26,"J18",17
"1369","AS CANNES-MANDELIEU HANDBALL","D2","2122","F",26,26,"J19",18
"1370","AS CANNES-MANDELIEU HANDBALL","D2","2122","F",26,26,"J20",19
"1371","AS CANNES-MANDELIEU HANDBALL","D2","2122","F",26,26,"J21",20
"1372","AS CANNES-MANDELIEU HANDBALL","D2","2122","F",26,26,"J22",21
"1373","AS CANNES-MANDELIEU HANDBALL","D2","2122","F",26,26,"J23",22
"1374","AS CANNES-MANDELIEU HANDBALL","D2","2122","F",26,26,"J24",23
"1375","AS CANNES-MANDELIEU HANDBALL","D2","2122","F",26,26,"J25",24
"1376","AS CANNES-MANDELIEU HANDBALL","D2","2122","F",26,26,"J26",25
"1377","AS CANNES-MANDELIEU HANDBALL","D2","2122","F",26,26,"J27",26
"1378","AS CANNES-MANDELIEU HANDBALL","D2","2122","F",26,26,"J28",26
"1379","AS CANNES-MANDELIEU HANDBALL","D2","2122","F",26,26,"J29",26
"1380","AS CANNES-MANDELIEU HANDBALL","D2","2122","F",26,26,"J30",26
"1381","ASUL VAULX EN VELIN","D2","2122","F",26,48,"J1",0
"1382","ASUL VAULX EN VELIN","D2","2122","F",26,48,"J2",1
"1383","ASUL VAULX EN VELIN","D2","2122","F",26,48,"J3",4
"1384","ASUL VAULX EN VELIN","D2","2122","F",26,48,"J4",7
"1385","ASUL VAULX EN VELIN","D2","2122","F",26,48,"J5",8
"1386","ASUL VAULX EN VELIN","D2","2122","F",26,48,"J6",9
"1387","ASUL VAULX EN VELIN","D2","2122","F",26,48,"J7",12
"1388","ASUL VAULX EN VELIN","D2","2122","F",26,48,"J8",15
"1389","ASUL VAULX EN VELIN","D2","2122","F",26,48,"J9",16
"1390","ASUL VAULX EN VELIN","D2","2122","F",26,48,"J10",19
"1391","ASUL VAULX EN VELIN","D2","2122","F",26,48,"J11",22
"1392","ASUL VAULX EN VELIN","D2","2122","F",26,48,"J12",23
"1393","ASUL VAULX EN VELIN","D2","2122","F",26,48,"J13",24
"1394","ASUL VAULX EN VELIN","D2","2122","F",26,48,"J14",25
"1395","ASUL VAULX EN VELIN","D2","2122","F",26,48,"J15",26
"1396","ASUL VAULX EN VELIN","D2","2122","F",26,48,"J16",29
"1397","ASUL VAULX EN VELIN","D2","2122","F",26,48,"J17",32
"1398","ASUL VAULX EN VELIN","D2","2122","F",26,48,"J18",34
"1399","ASUL VAULX EN VELIN","D2","2122","F",26,48,"J19",35
"1400","ASUL VAULX EN VELIN","D2","2122","F",26,48,"J20",36
"1401","ASUL VAULX EN VELIN","D2","2122","F",26,48,"J21",38
"1402","ASUL VAULX EN VELIN","D2","2122","F",26,48,"J22",41
"1403","ASUL VAULX EN VELIN","D2","2122","F",26,48,"J23",44
"1404","ASUL VAULX EN VELIN","D2","2122","F",26,48,"J24",45
"1405","ASUL VAULX EN VELIN","D2","2122","F",26,48,"J25",46
"1406","ASUL VAULX EN VELIN","D2","2122","F",26,48,"J26",47
"1407","ASUL VAULX EN VELIN","D2","2122","F",26,48,"J27",48
"1408","ASUL VAULX EN VELIN","D2","2122","F",26,48,"J28",48
"1409","ASUL VAULX EN VELIN","D2","2122","F",26,48,"J29",48
"1410","ASUL VAULX EN VELIN","D2","2122","F",26,48,"J30",48
"1411","BOUILLARGUES HANDBALL NIMES METROPOLE","D2","2122","F",26,59,"J1",0
"1412","BOUILLARGUES HANDBALL NIMES METROPOLE","D2","2122","F",26,59,"J2",3
"1413","BOUILLARGUES HANDBALL NIMES METROPOLE","D2","2122","F",26,59,"J3",6
"1414","BOUILLARGUES HANDBALL NIMES METROPOLE","D2","2122","F",26,59,"J4",7
"1415","BOUILLARGUES HANDBALL NIMES METROPOLE","D2","2122","F",26,59,"J5",8
"1416","BOUILLARGUES HANDBALL NIMES METROPOLE","D2","2122","F",26,59,"J6",11
"1417","BOUILLARGUES HANDBALL NIMES METROPOLE","D2","2122","F",26,59,"J7",14
"1418","BOUILLARGUES HANDBALL NIMES METROPOLE","D2","2122","F",26,59,"J8",17
"1419","BOUILLARGUES HANDBALL NIMES METROPOLE","D2","2122","F",26,59,"J9",18
"1420","BOUILLARGUES HANDBALL NIMES METROPOLE","D2","2122","F",26,59,"J10",20
"1421","BOUILLARGUES HANDBALL NIMES METROPOLE","D2","2122","F",26,59,"J11",21
"1422","BOUILLARGUES HANDBALL NIMES METROPOLE","D2","2122","F",26,59,"J12",24
"1423","BOUILLARGUES HANDBALL NIMES METROPOLE","D2","2122","F",26,59,"J13",27
"1424","BOUILLARGUES HANDBALL NIMES METROPOLE","D2","2122","F",26,59,"J14",28
"1425","BOUILLARGUES HANDBALL NIMES METROPOLE","D2","2122","F",26,59,"J15",31
"1426","BOUILLARGUES HANDBALL NIMES METROPOLE","D2","2122","F",26,59,"J16",34
"1427","BOUILLARGUES HANDBALL NIMES METROPOLE","D2","2122","F",26,59,"J17",35
"1428","BOUILLARGUES HANDBALL NIMES METROPOLE","D2","2122","F",26,59,"J18",38
"1429","BOUILLARGUES HANDBALL NIMES METROPOLE","D2","2122","F",26,59,"J19",41
"1430","BOUILLARGUES HANDBALL NIMES METROPOLE","D2","2122","F",26,59,"J20",42
"1431","BOUILLARGUES HANDBALL NIMES METROPOLE","D2","2122","F",26,59,"J21",45
"1432","BOUILLARGUES HANDBALL NIMES METROPOLE","D2","2122","F",26,59,"J22",47
"1433","BOUILLARGUES HANDBALL NIMES METROPOLE","D2","2122","F",26,59,"J23",50
"1434","BOUILLARGUES HANDBALL NIMES METROPOLE","D2","2122","F",26,59,"J24",52
"1435","BOUILLARGUES HANDBALL NIMES METROPOLE","D2","2122","F",26,59,"J25",53
"1436","BOUILLARGUES HANDBALL NIMES METROPOLE","D2","2122","F",26,59,"J26",56
"1437","BOUILLARGUES HANDBALL NIMES METROPOLE","D2","2122","F",26,59,"J27",59
"1438","BOUILLARGUES HANDBALL NIMES METROPOLE","D2","2122","F",26,59,"J28",59
"1439","BOUILLARGUES HANDBALL NIMES METROPOLE","D2","2122","F",26,59,"J29",59
"1440","BOUILLARGUES HANDBALL NIMES METROPOLE","D2","2122","F",26,59,"J30",59
"1441","CLUB ATHLETIQUE BEGLAIS","D2","2122","F",26,52,"J1",0
"1442","CLUB ATHLETIQUE BEGLAIS","D2","2122","F",26,52,"J2",3
"1443","CLUB ATHLETIQUE BEGLAIS","D2","2122","F",26,52,"J3",6
"1444","CLUB ATHLETIQUE BEGLAIS","D2","2122","F",26,52,"J4",7
"1445","CLUB ATHLETIQUE BEGLAIS","D2","2122","F",26,52,"J5",10
"1446","CLUB ATHLETIQUE BEGLAIS","D2","2122","F",26,52,"J6",13
"1447","CLUB ATHLETIQUE BEGLAIS","D2","2122","F",26,52,"J7",16
"1448","CLUB ATHLETIQUE BEGLAIS","D2","2122","F",26,52,"J8",17
"1449","CLUB ATHLETIQUE BEGLAIS","D2","2122","F",26,52,"J9",18
"1450","CLUB ATHLETIQUE BEGLAIS","D2","2122","F",26,52,"J10",20
"1451","CLUB ATHLETIQUE BEGLAIS","D2","2122","F",26,52,"J11",22
"1452","CLUB ATHLETIQUE BEGLAIS","D2","2122","F",26,52,"J12",25
"1453","CLUB ATHLETIQUE BEGLAIS","D2","2122","F",26,52,"J13",28
"1454","CLUB ATHLETIQUE BEGLAIS","D2","2122","F",26,52,"J14",29
"1455","CLUB ATHLETIQUE BEGLAIS","D2","2122","F",26,52,"J15",30
"1456","CLUB ATHLETIQUE BEGLAIS","D2","2122","F",26,52,"J16",31
"1457","CLUB ATHLETIQUE BEGLAIS","D2","2122","F",26,52,"J17",32
"1458","CLUB ATHLETIQUE BEGLAIS","D2","2122","F",26,52,"J18",35
"1459","CLUB ATHLETIQUE BEGLAIS","D2","2122","F",26,52,"J19",36
"1460","CLUB ATHLETIQUE BEGLAIS","D2","2122","F",26,52,"J20",39
"1461","CLUB ATHLETIQUE BEGLAIS","D2","2122","F",26,52,"J21",40
"1462","CLUB ATHLETIQUE BEGLAIS","D2","2122","F",26,52,"J22",41
"1463","CLUB ATHLETIQUE BEGLAIS","D2","2122","F",26,52,"J23",42
"1464","CLUB ATHLETIQUE BEGLAIS","D2","2122","F",26,52,"J24",43
"1465","CLUB ATHLETIQUE BEGLAIS","D2","2122","F",26,52,"J25",46
"1466","CLUB ATHLETIQUE BEGLAIS","D2","2122","F",26,52,"J26",49
"1467","CLUB ATHLETIQUE BEGLAIS","D2","2122","F",26,52,"J27",52
"1468","CLUB ATHLETIQUE BEGLAIS","D2","2122","F",26,52,"J28",52
"1469","CLUB ATHLETIQUE BEGLAIS","D2","2122","F",26,52,"J29",52
"1470","CLUB ATHLETIQUE BEGLAIS","D2","2122","F",26,52,"J30",52
"1471","HANDBALL CLERMONT AUVERGNE METROPOLE","D2","2122","F",26,51,"J1",0
"1472","HANDBALL CLERMONT AUVERGNE METROPOLE","D2","2122","F",26,51,"J2",1
"1473","HANDBALL CLERMONT AUVERGNE METROPOLE","D2","2122","F",26,51,"J3",2
"1474","HANDBALL CLERMONT AUVERGNE METROPOLE","D2","2122","F",26,51,"J4",3
"1475","HANDBALL CLERMONT AUVERGNE METROPOLE","D2","2122","F",26,51,"J5",6
"1476","HANDBALL CLERMONT AUVERGNE METROPOLE","D2","2122","F",26,51,"J6",7
"1477","HANDBALL CLERMONT AUVERGNE METROPOLE","D2","2122","F",26,51,"J7",10
"1478","HANDBALL CLERMONT AUVERGNE METROPOLE","D2","2122","F",26,51,"J8",11
