"","club","division","saison","HF","match_joue","total_point","journee","points"
"1423","HENNEBONT-LOCHRIST HB","N1","2223","H",26,44,"J12",17
"1424","HENNEBONT-LOCHRIST HB","N1","2223","H",26,44,"J13",18
"1425","HENNEBONT-LOCHRIST HB","N1","2223","H",26,44,"J14",21
"1426","HENNEBONT-LOCHRIST HB","N1","2223","H",26,44,"J15",23
"1427","HENNEBONT-LOCHRIST HB","N1","2223","H",26,44,"J16",26
"1428","HENNEBONT-LOCHRIST HB","N1","2223","H",26,44,"J17",27
"1429","HENNEBONT-LOCHRIST HB","N1","2223","H",26,44,"J18",29
"1430","HENNEBONT-LOCHRIST HB","N1","2223","H",26,44,"J19",32
"1431","HENNEBONT-LOCHRIST HB","N1","2223","H",26,44,"J20",35
"1432","HENNEBONT-LOCHRIST HB","N1","2223","H",26,44,"J21",36
"1433","HENNEBONT-LOCHRIST HB","N1","2223","H",26,44,"J22",37
"1434","HENNEBONT-LOCHRIST HB","N1","2223","H",26,44,"J23",38
"1435","HENNEBONT-LOCHRIST HB","N1","2223","H",26,44,"J24",39
"1436","HENNEBONT-LOCHRIST HB","N1","2223","H",26,44,"J25",42
"1437","HENNEBONT-LOCHRIST HB","N1","2223","H",26,44,"J26",44
"1438","LANESTER HB","N1","2223","H",24,37,"J1",0
"1439","LANESTER HB","N1","2223","H",24,37,"J2",3
"1440","LANESTER HB","N1","2223","H",24,37,"J3",4
"1441","LANESTER HB","N1","2223","H",24,37,"J4",5
"1442","LANESTER HB","N1","2223","H",24,37,"J5",5
"1443","LANESTER HB","N1","2223","H",24,37,"J6",6
"1444","LANESTER HB","N1","2223","H",24,37,"J7",7
"1445","LANESTER HB","N1","2223","H",24,37,"J8",8
"1446","LANESTER HB","N1","2223","H",24,37,"J9",9
"1447","LANESTER HB","N1","2223","H",24,37,"J10",11
"1448","LANESTER HB","N1","2223","H",24,37,"J11",12
"1449","LANESTER HB","N1","2223","H",24,37,"J12",15
"1450","LANESTER HB","N1","2223","H",24,37,"J13",16
"1451","LANESTER HB","N1","2223","H",24,37,"J14",17
"1452","LANESTER HB","N1","2223","H",24,37,"J15",19
"1453","LANESTER HB","N1","2223","H",24,37,"J16",20
"1454","LANESTER HB","N1","2223","H",24,37,"J17",22
"1455","LANESTER HB","N1","2223","H",24,37,"J18",22
"1456","LANESTER HB","N1","2223","H",24,37,"J19",23
"1457","LANESTER HB","N1","2223","H",24,37,"J20",24
"1458","LANESTER HB","N1","2223","H",24,37,"J21",27
"1459","LANESTER HB","N1","2223","H",24,37,"J22",29
"1460","LANESTER HB","N1","2223","H",24,37,"J23",30
"1461","LANESTER HB","N1","2223","H",24,37,"J24",31
"1462","LILLE METROPOLE - HANDBALL CLUB","N1","2223","H",26,49,"J1",0
"1463","LILLE METROPOLE - HANDBALL CLUB","N1","2223","H",26,49,"J2",1
"1464","LILLE METROPOLE - HANDBALL CLUB","N1","2223","H",26,49,"J3",4
"1465","LILLE METROPOLE - HANDBALL CLUB","N1","2223","H",26,49,"J4",7
"1466","LILLE METROPOLE - HANDBALL CLUB","N1","2223","H",26,49,"J5",10
"1467","LILLE METROPOLE - HANDBALL CLUB","N1","2223","H",26,49,"J6",11
"1468","LILLE METROPOLE - HANDBALL CLUB","N1","2223","H",26,49,"J7",12
"1469","LILLE METROPOLE - HANDBALL CLUB","N1","2223","H",26,49,"J8",13
"1470","LILLE METROPOLE - HANDBALL CLUB","N1","2223","H",26,49,"J9",14
"1471","LILLE METROPOLE - HANDBALL CLUB","N1","2223","H",26,49,"J10",16
"1472","LILLE METROPOLE - HANDBALL CLUB","N1","2223","H",26,49,"J11",17
"1473","LILLE METROPOLE - HANDBALL CLUB","N1","2223","H",26,49,"J12",20
"1474","LILLE METROPOLE - HANDBALL CLUB","N1","2223","H",26,49,"J13",21
"1475","LILLE METROPOLE - HANDBALL CLUB","N1","2223","H",26,49,"J14",22
"1476","LILLE METROPOLE - HANDBALL CLUB","N1","2223","H",26,49,"J15",25
"1477","LILLE METROPOLE - HANDBALL CLUB","N1","2223","H",26,49,"J16",26
"1478","LILLE METROPOLE - HANDBALL CLUB","N1","2223","H",26,49,"J17",27
"1479","LILLE METROPOLE - HANDBALL CLUB","N1","2223","H",26,49,"J18",29
"1480","LILLE METROPOLE - HANDBALL CLUB","N1","2223","H",26,49,"J19",32
"1481","LILLE METROPOLE - HANDBALL CLUB","N1","2223","H",26,49,"J20",35
"1482","LILLE METROPOLE - HANDBALL CLUB","N1","2223","H",26,49,"J21",38
"1483","LILLE METROPOLE - HANDBALL CLUB","N1","2223","H",26,49,"J22",39
"1484","LILLE METROPOLE - HANDBALL CLUB","N1","2223","H",26,49,"J23",42
"1485","LILLE METROPOLE - HANDBALL CLUB","N1","2223","H",26,49,"J24",44
"1486","LILLE METROPOLE - HANDBALL CLUB","N1","2223","H",26,49,"J25",45
"1487","LILLE METROPOLE - HANDBALL CLUB","N1","2223","H",26,49,"J26",49
"1488","MAINVILLIERS-CHARTRES HANDBALL","N1","2223","H",26,53,"J1",0
"1489","MAINVILLIERS-CHARTRES HANDBALL","N1","2223","H",26,53,"J2",2
"1490","MAINVILLIERS-CHARTRES HANDBALL","N1","2223","H",26,53,"J3",3
"1491","MAINVILLIERS-CHARTRES HANDBALL","N1","2223","H",26,53,"J4",6
"1492","MAINVILLIERS-CHARTRES HANDBALL","N1","2223","H",26,53,"J5",9
"1493","MAINVILLIERS-CHARTRES HANDBALL","N1","2223","H",26,53,"J6",12
"1494","MAINVILLIERS-CHARTRES HANDBALL","N1","2223","H",26,53,"J7",13
"1495","MAINVILLIERS-CHARTRES HANDBALL","N1","2223","H",26,53,"J8",14
"1496","MAINVILLIERS-CHARTRES HANDBALL","N1","2223","H",26,53,"J9",17
"1497","MAINVILLIERS-CHARTRES HANDBALL","N1","2223","H",26,53,"J10",18
"1498","MAINVILLIERS-CHARTRES HANDBALL","N1","2223","H",26,53,"J11",21
"1499","MAINVILLIERS-CHARTRES HANDBALL","N1","2223","H",26,53,"J12",22
"1500","MAINVILLIERS-CHARTRES HANDBALL","N1","2223","H",26,53,"J13",23
"1501","MAINVILLIERS-CHARTRES HANDBALL","N1","2223","H",26,53,"J14",24
"1502","MAINVILLIERS-CHARTRES HANDBALL","N1","2223","H",26,53,"J15",27
"1503","MAINVILLIERS-CHARTRES HANDBALL","N1","2223","H",26,53,"J16",28
"1504","MAINVILLIERS-CHARTRES HANDBALL","N1","2223","H",26,53,"J17",31
"1505","MAINVILLIERS-CHARTRES HANDBALL","N1","2223","H",26,53,"J18",34
"1506","MAINVILLIERS-CHARTRES HANDBALL","N1","2223","H",26,53,"J19",36
"1507","MAINVILLIERS-CHARTRES HANDBALL","N1","2223","H",26,53,"J20",38
"1508","MAINVILLIERS-CHARTRES HANDBALL","N1","2223","H",26,53,"J21",40
"1509","MAINVILLIERS-CHARTRES HANDBALL","N1","2223","H",26,53,"J22",41
"1510","MAINVILLIERS-CHARTRES HANDBALL","N1","2223","H",26,53,"J23",44
"1511","MAINVILLIERS-CHARTRES HANDBALL","N1","2223","H",26,53,"J24",45
"1512","MAINVILLIERS-CHARTRES HANDBALL","N1","2223","H",26,53,"J25",48
"1513","MAINVILLIERS-CHARTRES HANDBALL","N1","2223","H",26,53,"J26",53
"1514","MARTIGUES HANDBALL","N1","2223","H",24,51,"J1",0
"1515","MARTIGUES HANDBALL","N1","2223","H",24,51,"J2",1
"1516","MARTIGUES HANDBALL","N1","2223","H",24,51,"J3",3
"1517","MARTIGUES HANDBALL","N1","2223","H",24,51,"J4",4
"1518","MARTIGUES HANDBALL","N1","2223","H",24,51,"J5",5
"1519","MARTIGUES HANDBALL","N1","2223","H",24,51,"J6",8
"1520","MARTIGUES HANDBALL","N1","2223","H",24,51,"J7",9
"1521","MARTIGUES HANDBALL","N1","2223","H",24,51,"J8",10
"1522","MARTIGUES HANDBALL","N1","2223","H",24,51,"J9",10
"1523","MARTIGUES HANDBALL","N1","2223","H",24,51,"J10",12
"1524","MARTIGUES HANDBALL","N1","2223","H",24,51,"J11",13
"1525","MARTIGUES HANDBALL","N1","2223","H",24,51,"J12",16
"1526","MARTIGUES HANDBALL","N1","2223","H",24,51,"J13",19
"1527","MARTIGUES HANDBALL","N1","2223","H",24,51,"J14",22
"1528","MARTIGUES HANDBALL","N1","2223","H",24,51,"J15",25
"1529","MARTIGUES HANDBALL","N1","2223","H",24,51,"J16",28
"1530","MARTIGUES HANDBALL","N1","2223","H",24,51,"J17",31
"1531","MARTIGUES HANDBALL","N1","2223","H",24,51,"J18",34
"1532","MARTIGUES HANDBALL","N1","2223","H",24,51,"J19",37
"1533","MARTIGUES HANDBALL","N1","2223","H",24,51,"J20",39
"1534","MARTIGUES HANDBALL","N1","2223","H",24,51,"J21",42
"1535","MARTIGUES HANDBALL","N1","2223","H",24,51,"J22",42
"1536","MARTIGUES HANDBALL","N1","2223","H",24,51,"J23",45
"1537","MARTIGUES HANDBALL","N1","2223","H",24,51,"J24",46
"1538","MASSY ESSONNE HANDBALL","N1","2223","H",26,43,"J1",0
"1539","MASSY ESSONNE HANDBALL","N1","2223","H",26,43,"J2",1
"1540","MASSY ESSONNE HANDBALL","N1","2223","H",26,43,"J3",2
"1541","MASSY ESSONNE HANDBALL","N1","2223","H",26,43,"J4",5
"1542","MASSY ESSONNE HANDBALL","N1","2223","H",26,43,"J5",6
"1543","MASSY ESSONNE HANDBALL","N1","2223","H",26,43,"J6",7
"1544","MASSY ESSONNE HANDBALL","N1","2223","H",26,43,"J7",10
"1545","MASSY ESSONNE HANDBALL","N1","2223","H",26,43,"J8",11
"1546","MASSY ESSONNE HANDBALL","N1","2223","H",26,43,"J9",14
"1547","MASSY ESSONNE HANDBALL","N1","2223","H",26,43,"J10",15
"1548","MASSY ESSONNE HANDBALL","N1","2223","H",26,43,"J11",18
"1549","MASSY ESSONNE HANDBALL","N1","2223","H",26,43,"J12",19
"1550","MASSY ESSONNE HANDBALL","N1","2223","H",26,43,"J13",20
"1551","MASSY ESSONNE HANDBALL","N1","2223","H",26,43,"J14",21
"1552","MASSY ESSONNE HANDBALL","N1","2223","H",26,43,"J15",24
"1553","MASSY ESSONNE HANDBALL","N1","2223","H",26,43,"J16",25
"1554","MASSY ESSONNE HANDBALL","N1","2223","H",26,43,"J17",26
"1555","MASSY ESSONNE HANDBALL","N1","2223","H",26,43,"J18",27
"1556","MASSY ESSONNE HANDBALL","N1","2223","H",26,43,"J19",30
"1557","MASSY ESSONNE HANDBALL","N1","2223","H",26,43,"J20",31
"1558","MASSY ESSONNE HANDBALL","N1","2223","H",26,43,"J21",32
"1559","MASSY ESSONNE HANDBALL","N1","2223","H",26,43,"J22",34
"1560","MASSY ESSONNE HANDBALL","N1","2223","H",26,43,"J23",36
"1561","MASSY ESSONNE HANDBALL","N1","2223","H",26,43,"J24",39
"1562","MASSY ESSONNE HANDBALL","N1","2223","H",26,43,"J25",40
"1563","MASSY ESSONNE HANDBALL","N1","2223","H",26,43,"J26",43
"1564","METZ HANDBALL","N1","2223","H",26,52,"J1",0
"1565","METZ HANDBALL","N1","2223","H",26,52,"J2",2
"1566","METZ HANDBALL","N1","2223","H",26,52,"J3",5
"1567","METZ HANDBALL","N1","2223","H",26,52,"J4",8
"1568","METZ HANDBALL","N1","2223","H",26,52,"J5",11
"1569","METZ HANDBALL","N1","2223","H",26,52,"J6",14
"1570","METZ HANDBALL","N1","2223","H",26,52,"J7",15
"1571","METZ HANDBALL","N1","2223","H",26,52,"J8",18
"1572","METZ HANDBALL","N1","2223","H",26,52,"J9",21
"1573","METZ HANDBALL","N1","2223","H",26,52,"J10",23
"1574","METZ HANDBALL","N1","2223","H",26,52,"J11",24
"1575","METZ HANDBALL","N1","2223","H",26,52,"J12",27
"1576","METZ HANDBALL","N1","2223","H",26,52,"J13",30
"1577","METZ HANDBALL","N1","2223","H",26,52,"J14",31
"1578","METZ HANDBALL","N1","2223","H",26,52,"J15",32
"1579","METZ HANDBALL","N1","2223","H",26,52,"J16",33
"1580","METZ HANDBALL","N1","2223","H",26,52,"J17",34
"1581","METZ HANDBALL","N1","2223","H",26,52,"J18",35
"1582","METZ HANDBALL","N1","2223","H",26,52,"J19",36
"1583","METZ HANDBALL","N1","2223","H",26,52,"J20",39
"1584","METZ HANDBALL","N1","2223","H",26,52,"J21",41
"1585","METZ HANDBALL","N1","2223","H",26,52,"J22",42
"1586","METZ HANDBALL","N1","2223","H",26,52,"J23",45
"1587","METZ HANDBALL","N1","2223","H",26,52,"J24",46
"1588","METZ HANDBALL","N1","2223","H",26,52,"J25",49
"1589","METZ HANDBALL","N1","2223","H",26,52,"J26",52
"1590","MOLSHEIM","N1","2223","H",26,55,"J1",0
"1591","MOLSHEIM","N1","2223","H",26,55,"J2",1
"1592","MOLSHEIM","N1","2223","H",26,55,"J3",2
"1593","MOLSHEIM","N1","2223","H",26,55,"J4",3
"1594","MOLSHEIM","N1","2223","H",26,55,"J5",6
"1595","MOLSHEIM","N1","2223","H",26,55,"J6",7
"1596","MOLSHEIM","N1","2223","H",26,55,"J7",8
"1597","MOLSHEIM","N1","2223","H",26,55,"J8",9
"1598","MOLSHEIM","N1","2223","H",26,55,"J9",12
"1599","MOLSHEIM","N1","2223","H",26,55,"J10",13
"1600","MOLSHEIM","N1","2223","H",26,55,"J11",16
"1601","MOLSHEIM","N1","2223","H",26,55,"J12",19
"1602","MOLSHEIM","N1","2223","H",26,55,"J13",22
"1603","MOLSHEIM","N1","2223","H",26,55,"J14",25
"1604","MOLSHEIM","N1","2223","H",26,55,"J15",26
"1605","MOLSHEIM","N1","2223","H",26,55,"J16",29
"1606","MOLSHEIM","N1","2223","H",26,55,"J17",32
"1607","MOLSHEIM","N1","2223","H",26,55,"J18",35
"1608","MOLSHEIM","N1","2223","H",26,55,"J19",36
"1609","MOLSHEIM","N1","2223","H",26,55,"J20",37
"1610","MOLSHEIM","N1","2223","H",26,55,"J21",40
"1611","MOLSHEIM","N1","2223","H",26,55,"J22",41
"1612","MOLSHEIM","N1","2223","H",26,55,"J23",44
"1613","MOLSHEIM","N1","2223","H",26,55,"J24",47
"1614","MOLSHEIM","N1","2223","H",26,55,"J25",50
"1615","MOLSHEIM","N1","2223","H",26,55,"J26",55
"1616","PARIS SAINT-GERMAIN HANDBALL","N1","2223","H",23,50,"J1",0
"1617","PARIS SAINT-GERMAIN HANDBALL","N1","2223","H",23,50,"J2",3
"1618","PARIS SAINT-GERMAIN HANDBALL","N1","2223","H",23,50,"J3",6
"1619","PARIS SAINT-GERMAIN HANDBALL","N1","2223","H",23,50,"J4",9
"1620","PARIS SAINT-GERMAIN HANDBALL","N1","2223","H",23,50,"J5",12
"1621","PARIS SAINT-GERMAIN HANDBALL","N1","2223","H",23,50,"J6",13
"1622","PARIS SAINT-GERMAIN HANDBALL","N1","2223","H",23,50,"J7",14
"1623","PARIS SAINT-GERMAIN HANDBALL","N1","2223","H",23,50,"J8",15
"1624","PARIS SAINT-GERMAIN HANDBALL","N1","2223","H",23,50,"J9",16
"1625","PARIS SAINT-GERMAIN HANDBALL","N1","2223","H",23,50,"J10",16
"1626","PARIS SAINT-GERMAIN HANDBALL","N1","2223","H",23,50,"J11",19
"1627","PARIS SAINT-GERMAIN HANDBALL","N1","2223","H",23,50,"J12",20
"1628","PARIS SAINT-GERMAIN HANDBALL","N1","2223","H",23,50,"J13",21
"1629","PARIS SAINT-GERMAIN HANDBALL","N1","2223","H",23,50,"J14",22
"1630","PARIS SAINT-GERMAIN HANDBALL","N1","2223","H",23,50,"J15",23
"1631","PARIS SAINT-GERMAIN HANDBALL","N1","2223","H",23,50,"J16",24
"1632","PARIS SAINT-GERMAIN HANDBALL","N1","2223","H",23,50,"J17",27
"1633","PARIS SAINT-GERMAIN HANDBALL","N1","2223","H",23,50,"J18",28
"1634","PARIS SAINT-GERMAIN HANDBALL","N1","2223","H",23,50,"J19",31
"1635","PARIS SAINT-GERMAIN HANDBALL","N1","2223","H",23,50,"J20",34
"1636","PARIS SAINT-GERMAIN HANDBALL","N1","2223","H",23,50,"J21",37
"1637","PARIS SAINT-GERMAIN HANDBALL","N1","2223","H",23,50,"J22",40
"1638","PARIS SAINT-GERMAIN HANDBALL","N1","2223","H",23,50,"J23",40
"1639","PAU NOUSTY SPORTS","N1","2223","H",24,46,"J1",0
"1640","PAU NOUSTY SPORTS","N1","2223","H",24,46,"J2",1
"1641","PAU NOUSTY SPORTS","N1","2223","H",24,46,"J3",2
"1642","PAU NOUSTY SPORTS","N1","2223","H",24,46,"J4",2
"1643","PAU NOUSTY SPORTS","N1","2223","H",24,46,"J5",3
"1644","PAU NOUSTY SPORTS","N1","2223","H",24,46,"J6",6
"1645","PAU NOUSTY SPORTS","N1","2223","H",24,46,"J7",7
"1646","PAU NOUSTY SPORTS","N1","2223","H",24,46,"J8",10
"1647","PAU NOUSTY SPORTS","N1","2223","H",24,46,"J9",11
"1648","PAU NOUSTY SPORTS","N1","2223","H",24,46,"J10",14
"1649","PAU NOUSTY SPORTS","N1","2223","H",24,46,"J11",15
"1650","PAU NOUSTY SPORTS","N1","2223","H",24,46,"J12",16
"1651","PAU NOUSTY SPORTS","N1","2223","H",24,46,"J13",18
"1652","PAU NOUSTY SPORTS","N1","2223","H",24,46,"J14",19
"1653","PAU NOUSTY SPORTS","N1","2223","H",24,46,"J15",22
"1654","PAU NOUSTY SPORTS","N1","2223","H",24,46,"J16",25
"1655","PAU NOUSTY SPORTS","N1","2223","H",24,46,"J17",25
"1656","PAU NOUSTY SPORTS","N1","2223","H",24,46,"J18",28
"1657","PAU NOUSTY SPORTS","N1","2223","H",24,46,"J19",31
"1658","PAU NOUSTY SPORTS","N1","2223","H",24,46,"J20",33
"1659","PAU NOUSTY SPORTS","N1","2223","H",24,46,"J21",34
"1660","PAU NOUSTY SPORTS","N1","2223","H",24,46,"J22",37
"1661","PAU NOUSTY SPORTS","N1","2223","H",24,46,"J23",38
"1662","PAU NOUSTY SPORTS","N1","2223","H",24,46,"J24",41
"1663","POUZAUGES VENDEE HANDBALL","N1","2223","H",26,47,"J1",0
"1664","POUZAUGES VENDEE HANDBALL","N1","2223","H",26,47,"J2",1
"1665","POUZAUGES VENDEE HANDBALL","N1","2223","H",26,47,"J3",2
"1666","POUZAUGES VENDEE HANDBALL","N1","2223","H",26,47,"J4",3
"1667","POUZAUGES VENDEE HANDBALL","N1","2223","H",26,47,"J5",4
"1668","POUZAUGES VENDEE HANDBALL","N1","2223","H",26,47,"J6",7
"1669","POUZAUGES VENDEE HANDBALL","N1","2223","H",26,47,"J7",8
"1670","POUZAUGES VENDEE HANDBALL","N1","2223","H",26,47,"J8",11
"1671","POUZAUGES VENDEE HANDBALL","N1","2223","H",26,47,"J9",12
"1672","POUZAUGES VENDEE HANDBALL","N1","2223","H",26,47,"J10",13
"1673","POUZAUGES VENDEE HANDBALL","N1","2223","H",26,47,"J11",14
"1674","POUZAUGES VENDEE HANDBALL","N1","2223","H",26,47,"J12",15
"1675","POUZAUGES VENDEE HANDBALL","N1","2223","H",26,47,"J13",18
"1676","POUZAUGES VENDEE HANDBALL","N1","2223","H",26,47,"J14",21
"1677","POUZAUGES VENDEE HANDBALL","N1","2223","H",26,47,"J15",22
"1678","POUZAUGES VENDEE HANDBALL","N1","2223","H",26,47,"J16",23
"1679","POUZAUGES VENDEE HANDBALL","N1","2223","H",26,47,"J17",24
"1680","POUZAUGES VENDEE HANDBALL","N1","2223","H",26,47,"J18",26
"1681","POUZAUGES VENDEE HANDBALL","N1","2223","H",26,47,"J19",27
"1682","POUZAUGES VENDEE HANDBALL","N1","2223","H",26,47,"J20",28
"1683","POUZAUGES VENDEE HANDBALL","N1","2223","H",26,47,"J21",31
"1684","POUZAUGES VENDEE HANDBALL","N1","2223","H",26,47,"J22",34
"1685","POUZAUGES VENDEE HANDBALL","N1","2223","H",26,47,"J23",37
"1686","POUZAUGES VENDEE HANDBALL","N1","2223","H",26,47,"J24",38
"1687","POUZAUGES VENDEE HANDBALL","N1","2223","H",26,47,"J25",41
"1688","POUZAUGES VENDEE HANDBALL","N1","2223","H",26,47,"J26",47
"1689","SAINT CYR HANDBALL","N1","2223","H",26,55,"J1",0
"1690","SAINT CYR HANDBALL","N1","2223","H",26,55,"J2",1
"1691","SAINT CYR HANDBALL","N1","2223","H",26,55,"J3",3
"1692","SAINT CYR HANDBALL","N1","2223","H",26,55,"J4",4
"1693","SAINT CYR HANDBALL","N1","2223","H",26,55,"J5",5
"1694","SAINT CYR HANDBALL","N1","2223","H",26,55,"J6",8
"1695","SAINT CYR HANDBALL","N1","2223","H",26,55,"J7",11
"1696","SAINT CYR HANDBALL","N1","2223","H",26,55,"J8",14
"1697","SAINT CYR HANDBALL","N1","2223","H",26,55,"J9",15
"1698","SAINT CYR HANDBALL","N1","2223","H",26,55,"J10",17
"1699","SAINT CYR HANDBALL","N1","2223","H",26,55,"J11",20
"1700","SAINT CYR HANDBALL","N1","2223","H",26,55,"J12",23
"1701","SAINT CYR HANDBALL","N1","2223","H",26,55,"J13",26
"1702","SAINT CYR HANDBALL","N1","2223","H",26,55,"J14",29
"1703","SAINT CYR HANDBALL","N1","2223","H",26,55,"J15",32
"1704","SAINT CYR HANDBALL","N1","2223","H",26,55,"J16",33
"1705","SAINT CYR HANDBALL","N1","2223","H",26,55,"J17",36
"1706","SAINT CYR HANDBALL","N1","2223","H",26,55,"J18",38
"1707","SAINT CYR HANDBALL","N1","2223","H",26,55,"J19",39
"1708","SAINT CYR HANDBALL","N1","2223","H",26,55,"J20",42
"1709","SAINT CYR HANDBALL","N1","2223","H",26,55,"J21",43
"1710","SAINT CYR HANDBALL","N1","2223","H",26,55,"J22",45
"1711","SAINT CYR HANDBALL","N1","2223","H",26,55,"J23",46
"1712","SAINT CYR HANDBALL","N1","2223","H",26,55,"J24",47
"1713","SAINT CYR HANDBALL","N1","2223","H",26,55,"J25",50
"1714","SAINT CYR HANDBALL","N1","2223","H",26,55,"J26",55
"1715","SAVIGNY HB","N1","2223","H",26,42,"J1",0
"1716","SAVIGNY HB","N1","2223","H",26,42,"J2",1
"1717","SAVIGNY HB","N1","2223","H",26,42,"J3",4
"1718","SAVIGNY HB","N1","2223","H",26,42,"J4",5
"1719","SAVIGNY HB","N1","2223","H",26,42,"J5",6
"1720","SAVIGNY HB","N1","2223","H",26,42,"J6",7
"1721","SAVIGNY HB","N1","2223","H",26,42,"J7",8
"1722","SAVIGNY HB","N1","2223","H",26,42,"J8",9
"1723","SAVIGNY HB","N1","2223","H",26,42,"J9",10
"1724","SAVIGNY HB","N1","2223","H",26,42,"J10",13
"1725","SAVIGNY HB","N1","2223","H",26,42,"J11",14
"1726","SAVIGNY HB","N1","2223","H",26,42,"J12",15
"1727","SAVIGNY HB","N1","2223","H",26,42,"J13",16
"1728","SAVIGNY HB","N1","2223","H",26,42,"J14",19
"1729","SAVIGNY HB","N1","2223","H",26,42,"J15",22
"1730","SAVIGNY HB","N1","2223","H",26,42,"J16",23
"1731","SAVIGNY HB","N1","2223","H",26,42,"J17",24
"1732","SAVIGNY HB","N1","2223","H",26,42,"J18",25
"1733","SAVIGNY HB","N1","2223","H",26,42,"J19",28
"1734","SAVIGNY HB","N1","2223","H",26,42,"J20",31
"1735","SAVIGNY HB","N1","2223","H",26,42,"J21",32
"1736","SAVIGNY HB","N1","2223","H",26,42,"J22",35
"1737","SAVIGNY HB","N1","2223","H",26,42,"J23",36
"1738","SAVIGNY HB","N1","2223","H",26,42,"J24",37
"1739","SAVIGNY HB","N1","2223","H",26,42,"J25",38
"1740","SAVIGNY HB","N1","2223","H",26,42,"J26",42
"1741","SELESTAT ALSACE HANDBALL","N1","2223","H",26,36,"J1",0
"1742","SELESTAT ALSACE HANDBALL","N1","2223","H",26,36,"J2",1
"1743","SELESTAT ALSACE HANDBALL","N1","2223","H",26,36,"J3",2
"1744","SELESTAT ALSACE HANDBALL","N1","2223","H",26,36,"J4",3
"1745","SELESTAT ALSACE HANDBALL","N1","2223","H",26,36,"J5",6
"1746","SELESTAT ALSACE HANDBALL","N1","2223","H",26,36,"J6",7
"1747","SELESTAT ALSACE HANDBALL","N1","2223","H",26,36,"J7",8
"1748","SELESTAT ALSACE HANDBALL","N1","2223","H",26,36,"J8",9
"1749","SELESTAT ALSACE HANDBALL","N1","2223","H",26,36,"J9",12
"1750","SELESTAT ALSACE HANDBALL","N1","2223","H",26,36,"J10",14
"1751","SELESTAT ALSACE HANDBALL","N1","2223","H",26,36,"J11",15
"1752","SELESTAT ALSACE HANDBALL","N1","2223","H",26,36,"J12",16
"1753","SELESTAT ALSACE HANDBALL","N1","2223","H",26,36,"J13",17
"1754","SELESTAT ALSACE HANDBALL","N1","2223","H",26,36,"J14",18
"1755","SELESTAT ALSACE HANDBALL","N1","2223","H",26,36,"J15",19
"1756","SELESTAT ALSACE HANDBALL","N1","2223","H",26,36,"J16",20
"1757","SELESTAT ALSACE HANDBALL","N1","2223","H",26,36,"J17",21
"1758","SELESTAT ALSACE HANDBALL","N1","2223","H",26,36,"J18",24
"1759","SELESTAT ALSACE HANDBALL","N1","2223","H",26,36,"J19",25
"1760","SELESTAT ALSACE HANDBALL","N1","2223","H",26,36,"J20",26
"1761","SELESTAT ALSACE HANDBALL","N1","2223","H",26,36,"J21",28
"1762","SELESTAT ALSACE HANDBALL","N1","2223","H",26,36,"J22",29
"1763","SELESTAT ALSACE HANDBALL","N1","2223","H",26,36,"J23",30
"1764","SELESTAT ALSACE HANDBALL","N1","2223","H",26,36,"J24",31
"1765","SELESTAT ALSACE HANDBALL","N1","2223","H",26,36,"J25",34
"1766","SELESTAT ALSACE HANDBALL","N1","2223","H",26,36,"J26",36
"1767","SMV VERNON - SAINT MARCEL","N1","2223","H",26,60,"J1",0
"1768","SMV VERNON - SAINT MARCEL","N1","2223","H",26,60,"J2",2
"1769","SMV VERNON - SAINT MARCEL","N1","2223","H",26,60,"J3",5
"1770","SMV VERNON - SAINT MARCEL","N1","2223","H",26,60,"J4",8
"1771","SMV VERNON - SAINT MARCEL","N1","2223","H",26,60,"J5",11
"1772","SMV VERNON - SAINT MARCEL","N1","2223","H",26,60,"J6",14
"1773","SMV VERNON - SAINT MARCEL","N1","2223","H",26,60,"J7",17
"1774","SMV VERNON - SAINT MARCEL","N1","2223","H",26,60,"J8",20
"1775","SMV VERNON - SAINT MARCEL","N1","2223","H",26,60,"J9",21
"1776","SMV VERNON - SAINT MARCEL","N1","2223","H",26,60,"J10",22
"1777","SMV VERNON - SAINT MARCEL","N1","2223","H",26,60,"J11",25
"1778","SMV VERNON - SAINT MARCEL","N1","2223","H",26,60,"J12",28
"1779","SMV VERNON - SAINT MARCEL","N1","2223","H",26,60,"J13",31
"1780","SMV VERNON - SAINT MARCEL","N1","2223","H",26,60,"J14",32
"1781","SMV VERNON - SAINT MARCEL","N1","2223","H",26,60,"J15",35
"1782","SMV VERNON - SAINT MARCEL","N1","2223","H",26,60,"J16",36
"1783","SMV VERNON - SAINT MARCEL","N1","2223","H",26,60,"J17",37
"1784","SMV VERNON - SAINT MARCEL","N1","2223","H",26,60,"J18",40
"1785","SMV VERNON - SAINT MARCEL","N1","2223","H",26,60,"J19",43
"1786","SMV VERNON - SAINT MARCEL","N1","2223","H",26,60,"J20",46
"1787","SMV VERNON - SAINT MARCEL","N1","2223","H",26,60,"J21",47
"1788","SMV VERNON - SAINT MARCEL","N1","2223","H",26,60,"J22",50
"1789","SMV VERNON - SAINT MARCEL","N1","2223","H",26,60,"J23",53
"1790","SMV VERNON - SAINT MARCEL","N1","2223","H",26,60,"J24",56
"1791","SMV VERNON - SAINT MARCEL","N1","2223","H",26,60,"J25",57
"1792","SMV VERNON - SAINT MARCEL","N1","2223","H",26,60,"J26",60
